fold,model,family,seed_run,R,rho,dR,drho,dR2,R_persist,dR2_persist_zero,n_params
6,FKPP (ACS connectome),diffusion,0,0.9238321775192587,0.7619047619047621,0.821276641160099,0.6428571428571429,0.6298754267041518,0.8657373750510399,-2.8836166174783635,2.0
6,FKPP + genes (MAPT/APOE/TREM2),diffusion+genes,0,0.9238321775192587,0.7619047619047621,0.821276641160099,0.6428571428571429,0.6298754267041518,0.8657373750510399,-2.8836166174783635,3.0
6,NDM on distance graph,null-network,0,0.862597027031176,0.7619047619047621,-0.6264283181040566,-0.4761904761904762,-2.931690550200239,0.8657373750510399,-2.8836166174783635,1.0
6,FKPP on distance graph,null-network,0,0.9186873318490737,0.7619047619047621,0.8111843749509691,0.6428571428571429,0.5872597266112195,0.8657373750510399,-2.8836166174783635,2.0
6,NDM on rewired connectome,null-network,0,0.8623601142260259,0.7619047619047621,-0.6074600756511136,-0.30952380952380953,-2.9285542899093078,0.8657373750510399,-2.8836166174783635,1.0
6,FKPP on rewired connectome,null-network,0,0.9217805238320389,0.7619047619047621,0.8207804701191086,0.6428571428571429,0.6050688266501356,0.8657373750510399,-2.8836166174783635,2.0
6,TauODE (no genes),gnn,0,0.909295273628212,0.8095238095238096,0.6379548585257565,0.4523809523809524,-1.2148529303070497,0.8657373750510399,-2.8836166174783635,
6,TauODE (no genes),gnn,1,0.9091828078980844,0.8095238095238096,0.6341861408108166,0.4523809523809524,-1.2291169839570544,0.8657373750510399,-2.8836166174783635,
6,TauODE (no genes),gnn,2,0.9094585895946063,0.8095238095238096,0.6441931984205916,0.4523809523809524,-1.1921827886523406,0.8657373750510399,-2.8836166174783635,
6,TauODE (no genes),gnn,3,0.9093447400200427,0.8095238095238096,0.639811806298012,0.4523809523809524,-1.2215179259557911,0.8657373750510399,-2.8836166174783635,
6,TauODE (no genes),gnn,4,0.9092406837293691,0.8095238095238096,0.6353405085706042,0.4523809523809524,-1.2295975600742919,0.8657373750510399,-2.8836166174783635,
6,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,0,0.6958213558991898,0.5952380952380953,-0.28908312002712455,-0.28571428571428575,-2.5506567666742237,0.8657373750510399,-2.8836166174783635,
6,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,1,0.7175055368510201,0.5476190476190477,-0.32668278756654,-0.28571428571428575,-2.607310976341636,0.8657373750510399,-2.8836166174783635,
6,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,2,0.7295848959810293,0.5476190476190477,-0.37401712314419416,-0.38095238095238104,-2.6656626393870675,0.8657373750510399,-2.8836166174783635,
6,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,3,0.7280858568000182,0.5476190476190477,-0.36490492464415575,-0.38095238095238104,-2.6598156679855474,0.8657373750510399,-2.8836166174783635,
6,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,4,0.7130494472470241,0.5476190476190477,-0.3214697013616395,-0.38095238095238104,-2.540088500713532,0.8657373750510399,-2.8836166174783635,
7,Persistence (no change),null,0,0.7443082801468095,0.6904761904761906,,,-2.8597253511735223,0.7443082801468095,-2.8597253511735223,
7,NDM (ACS connectome),diffusion,0,0.7348982169079862,0.6904761904761906,-0.5517995318270871,-0.4285714285714286,-2.8254230921360035,0.7443082801468095,-2.8597253511735223,1.0
7,NDM (HCP fibercount),diffusion,0,0.7608783218820014,0.6904761904761906,-0.15917751246166448,-0.28571428571428575,-2.7841566104681466,0.7443082801468095,-2.8597253511735223,1.0
7,FKPP (ACS connectome),diffusion,0,0.7212297537737803,0.6904761904761906,0.47257222009635097,0.6666666666666669,0.004848636212686275,0.7443082801468095,-2.8597253511735223,2.0
7,FKPP + genes (MAPT/APOE/TREM2),diffusion+genes,0,0.7212297537737803,0.6904761904761906,0.47257222009635097,0.6666666666666669,0.004848636212686275,0.7443082801468095,-2.8597253511735223,3.0
7,NDM on distance graph,null-network,0,0.6609784705972418,0.6190476190476191,-0.7005818828684959,-0.7857142857142858,-2.8235101838185113,0.7443082801468095,-2.8597253511735223,1.0
7,FKPP on distance graph,null-network,0,0.6588961348792921,0.7142857142857144,0.32643193803254567,0.5714285714285715,-0.0923055657818177,0.7443082801468095,-2.8597253511735223,2.0
7,NDM on rewired connectome,null-network,0,0.7117688508222424,0.7857142857142858,-0.7347197747574125,-0.6904761904761906,-2.880654998205233,0.7443082801468095,-2.8597253511735223,1.0
7,FKPP on rewired connectome,null-network,0,0.6884256822401179,0.8333333333333335,0.40096111340223745,0.6666666666666669,-0.0930523015005218,0.7443082801468095,-2.8597253511735223,2.0
7,TauODE (no genes),gnn,0,0.7346797086282056,0.7142857142857144,0.4093386187107905,0.4285714285714286,-1.4718324263123943,0.7443082801468095,-2.8597253511735223,
7,TauODE (no genes),gnn,1,0.7346386525003045,0.7142857142857144,0.4076498749377373,0.4285714285714286,-1.4800319269858742,0.7443082801468095,-2.8597253511735223,
7,TauODE (no genes),gnn,2,0.7347019672587064,0.7142857142857144,0.41198675971208515,0.4285714285714286,-1.4583550542175474,0.7443082801468095,-2.8597253511735223,
7,TauODE (no genes),gnn,3,0.7348098421662268,0.7142857142857144,0.4104918296353353,0.4285714285714286,-1.4737895190491912,0.7443082801468095,-2.8597253511735223,
7,TauODE (no genes),gnn,4,0.7347486168844096,0.7142857142857144,0.4084739087837748,0.4285714285714286,-1.4801218220053998,0.7443082801468095,-2.8597253511735223,
7,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,0,0.7508909486002479,0.5476190476190477,0.4696626942312677,0.2380952380952381,-0.5000325299813779,0.7443082801468095,-2.8597253511735223,
7,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,1,0.8324728401485333,0.5476190476190477,0.4666224231122551,0.04761904761904763,-1.819392843080665,0.7443082801468095,-2.8597253511735223,
7,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,2,0.8333297337284308,0.6666666666666669,0.4258491296154513,0.2380952380952381,-1.7425599995314642,0.7443082801468095,-2.8597253511735223,
7,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,3,0.8425782437371598,0.6666666666666669,0.5005911132492672,0.04761904761904763,-1.7897522758966198,0.7443082801468095,-2.8597253511735223,
7,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,4,0.8323582475461112,0.5476190476190477,0.4647004162826419,0.023809523809523815,-1.8107037421246028,0.7443082801468095,-2.8597253511735223,
8,Persistence (no change),null,0,-0.1363651394306128,-0.19047619047619052,,,-2.1466352433016813,-0.1363651394306128,-2.1466352433016813,
8,NDM (ACS connectome),diffusion,0,-0.15424414102595357,-0.19047619047619052,-0.28463208306052123,-0.023809523809523815,-2.159997091482312,-0.1363651394306128,-2.1466352433016813,1.0
8,NDM (HCP fibercount),diffusion,0,-0.1349694706382816,-0.19047619047619052,0.46020509088986966,0.3571428571428572,-2.1607851275246794,-0.1363651394306128,-2.1466352433016813,1.0
8,FKPP (ACS connectome),diffusion,0,-0.08283069523920432,-0.19047619047619052,-0.2276101614422773,-0.11904761904761905,-0.08010721242258012,-0.1363651394306128,-2.1466352433016813,2.0
